Product ID,Product Image URL,Product URL,Product Color,Product Size,Product Width,Market Price,Lenskart Price,Product Brand Name,Product Rating,Total Ratings
146012,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-gold-full-rim-rectangle-lenskart-air-essentials-la-e13517-c2-eyeglasses_csvfile-1695816787888-g_7549_0_image_pla.jpg,https://www.lenskart.com/lenskart-air-la-e13517-c2-eyeglasses.html,Transparent,Medium,134 mm,1700,1700,Lenskart Air,4.7,148
216521,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e15417-w-c1-eyeglasses_csvfile-1701688526805-img_7894.jpg,https://www.lenskart.com/lenskart-hustlr-la-e15415-c1-eyeglasses.html,Ocean Blue,Medium,139 mm,1700,1700,Lenskart Hustlr,0.0,
217261,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/crystal-full-rim-wayfarer-lenskart-hustlr-lh-e16985-w-c5-eyeglasses_img_2263_14march24.jpg,https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c5-eyeglasses.html,Crystal,Medium,139 mm,1700,1700,Lenskart Hustlr,0.0,
216712,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/flamingo-full-rim-wayfarer-lenskart-air-hustlr-la-e15417-w-c3-eyeglasses_csvfile-1706513126187-img_7914.jpg,https://www.lenskart.com/lenskart-la-e15417-w-c7-eyeglasses.html,Flamingo,Medium,139 mm,1700,1700,Lenskart Hustlr,0.0,
201315,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-silver-full-rim-geometric-vincent-chase-sleek-steel-vc-e13634-c7-eyeglasses_g_4950_03_01_23.jpg,https://www.lenskart.com/vincent-chase-vc-e13634-c7-eyeglasses.html,Silver Black,Medium,134 mm,1700,1700,Vincent Chase,4.75,130
211383,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-orange-full-rim-rectangle-lenskart-air-essentials-la-e16153-c3-eyeglasses_g_9603_18_08_2023.jpg,https://www.lenskart.com/lenskart-air-la-e16153-c-c3-eyeglasses.html,Blue,Medium,135 mm,1700,1700,Lenskart Air,0.0,
147507,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13037-f-im-rect-way-ace-crl-ue-trt-c6-eyeg_g_0533.jpg,https://www.lenskart.com/vincent-chase-vc-e13037-full-rim-rect-way-acetate-crystal-blue-transparent-c6-eyeglasses.html,Transparent,Medium,136 mm,1700,1700,Vincent Chase,4.5,486
208951,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/peyush-bansal-shark-tank-navy-blue-full-rim-hustlr-eyeglasses_g_0786_09_11_2023.jpg,https://www.lenskart.com/lenskart-hustlr-la-e15417-c15-eyeglasses.html,Navy,Medium,139 mm,1700,1700,Lenskart Hustlr,4.6,297
217202,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/olive-full-rim-wayfarer-lenskart-hustlr-lh-e16985-w-c2-eyeglasses_img_2274_14march24.jpg,https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c2-eyeglasses.html,Olive,Medium,139 mm,1700,1700,Lenskart Hustlr,5.0,1
215389,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/light-green-transparent-multicolour-full-rim-geometric-vincent-chase-classic-acetate-vc-e16665-c2-eyeglasses_img_2086_19_jan24.jpg,https://www.lenskart.com/vincent-chase-vc-e16665-c2-eyeglasses.html,Green,Medium,137 mm,1700,1700,Vincent Chase,0.0,
217201,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/denim-full-rim-wayfarer-lenskart-hustlr-lh-e16985-w-c1-eyeglasses_img_2295_14march24.jpg,https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c1-eyeglasses.html,Denim,Medium,139 mm,1700,1700,Lenskart Hustlr,0.0,
217431,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/peyush-bansal-shark-tank-electric-green-full-rim-wayfarer_csvfile-1706676632735-217431_(2).jpg,https://www.lenskart.com/lenskart-air-la-e15417-wc4-eyeglasses.html,Electric Green,Medium,139 mm,1700,1700,Lenskart Hustlr,5.0,1
209750,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/brown-transparent-full-rim-rectangle-lenskart-air-essentials-la-e15844-c4-eyeglasses_g_0280_25_05_2023.jpg,https://www.lenskart.com/lenskart-air-la-e15844-c4-eyeglasses.html,Brown,Wide,138 mm,1700,1700,Lenskart Air,4.65,3
137975,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/sky-blue-full-rim-square-lenskart-air-fusion-la-e13069-c2-eyeglasses_lenskart-air-la-e13033-c2-eyeglasses_eyeglasses_g_3588_1_05_july23.jpg,https://www.lenskart.com/lenskart-air-la-e13033-c2-eyeglasses.html,Blue,Medium,135 mm,1700,1700,Lenskart Air,4.6,599
145567,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13634-ful-ram-ale-metl-stlbr-c1-eyeglasaas_g_4923.jpg,https://www.lenskart.com/vincent-chase-vc-e13634-full-rim-rectangle-metal-steel-escobar-c1-eyeglasses.html,Black,Medium,135 mm,1700,1700,Vincent Chase,4.75,130
207481,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/peyush-bansal-shark-tank-blue-sky-full-rim-hustlr-eyeglasses_g_603130_dec22.jpg,https://www.lenskart.com/lenskart-hustlr-la-e15417-c7-eyeglasses.html,Blue Sky,Medium,139 mm,1700,1700,Lenskart Hustlr,4.6,297
145996,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/Transparent-Gold-Transparent-Full-Rim-Wayfarer-Lenskart-Air-Signia-LA-E11821-C3-Eyeglasses_lenskart-air-la-e11821-fall-rim-wfe-stais-stel-c1-eyeglasses_g_251407_02_2022.jpg,https://www.lenskart.com/lenskart-air-la-e11821-full-rim-wayfarer-stainless-steel-c1-eyeglasses.html,Transparent,Wide,138 mm,1700,1700,Lenskart Air,4.7,529
208956,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/dark-grey-full-rim-hustlr-lenskart-air-classic-la-e15417-c20-eyeglasses_csvfile-1675942640571-g_3295.jpg,https://www.lenskart.com/lenskart-hustlr-la-e15417-c20-eyeglasses.html,Greystone,Medium,139 mm,1700,1700,Lenskart Hustlr,4.6,297
217022,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/karan-johar:-grey-full-rim-square-lenskart-studio-ls-e15666-c6-eyeglasses_csvfile-1705965185024-akaran1.png,https://www.lenskart.com/vincent-chase-ls-e15666-c6-eyeglasses.html,Grey,Medium,137 mm,1700,1700,Lenskart STUDIO,0.0,
206266,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e15347-c1-eyeglasses_csvfile-1684493324462-g_0006_19_05_2023.jpg,https://www.lenskart.com/vincent-chase-vc-e15347-c1-eyeglasses.html,Blue,Medium,137 mm,1700,1700,Vincent Chase,5.0,1
209728,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e15838-c1-eyeglasses_img_2413_11nov23.jpg,https://www.lenskart.com/vincent-chase-vc-e15838-c1-eyeglasses.html,Gunmetal,Medium,134 mm,1700,1700,Vincent Chase,0.0,
206824,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/peyush-bansal-shark-tank-amber-full-rim-hustlr-eyeglasses_peyush-bansal-shark-tank-yellow-transparent-full-rim-square-lenskart-air-air-classic-la-e15417-c2-eyeglasses_csvfile-1671795516999-g_6038(1)30_dec22.jpg,https://www.lenskart.com/lenskart-hustlr-la-e15417-c2-eyeglasses.html,Amber,Medium,139 mm,1700,1700,Lenskart Hustlr,4.6,297
211943,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e16240-c1-eyeglasses_img_6366_20_12_2023.jpg,https://www.lenskart.com/lenskart-air-la-e16240-c1-eyeglasses.html,Blue,Medium,136 mm,1700,1700,Lenskart Air,0.0,
211448,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/purple-gold-purple-full-rim-square-lenskart-air-fusion-la-e15169-c1-eyeglasses_g_1366_12_09_2023.jpg,https://www.lenskart.com/lenskart-air-la-e16169-c1-eyeglasses.html,Purple,Medium,136 mm,1700,1700,Lenskart Air,0.0,
211920,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e16233-c1-eyeglasses_csvfile-1701167895603-img_6833.jpg,https://www.lenskart.com/vincent-chase-vc-e16233-c1-eyeglasses.html,Blue,Medium,134 mm,1700,1700,Vincent Chase,0.0,
207671,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/dark-night-full-rim-square-lenskart-air-lenskart-hustlr-la-e15417-c10-eyeglasses_g_5250_07_18_23.jpg,https://www.lenskart.com/lenskart-hustlr-la-e15417-c10-eyeglasses.html,Dark Night,Medium,139 mm,1700,1700,Lenskart Hustlr,4.6,297
209774,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/grey-transparent-full-rim-round-lenskart-air-switch-la-e15851-c1-clip-on-eyeglasses_g_6618_22_08_2023.jpg,https://www.lenskart.com/lenskart-air-la-e15851-c1-eyeglasses.html,Grey,Medium,137 mm,3000,3000,Lenskart Air,0.0,
211524,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/blue-half-rim-square-vincent-chase-sleek-steel-vc-e16198-c1-eyeglasses_img_7001_05_12_2023.jpg,https://www.lenskart.com/vincent-chase-vc-e16198-c1-eyeglasses.html,Blue,Medium,136 mm,1700,1700,Vincent Chase,0.0,
206828,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/peyush-bansal-shark-tank-monza-red-full-rim-hustlr-eyeglasses_g_7276_26_12_202230_dec22.jpg,https://www.lenskart.com/lenskart-hustlr-la-e15417-c6-eyeglasses.html,Monza Red,Medium,139 mm,1700,1700,Lenskart Hustlr,4.6,297
206641,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e15380-c2-eyeglasses_g_8544_03_01_2023.jpg,https://www.lenskart.com/vincent-chase-vc-e15380-c2-eyeglasses.html,Transparent,Medium,135 mm,1700,1700,Vincent Chase,0.0,
206269,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/silver-blue-full-rim-square-vincent-chase-sleek-steel-vc-e15348-c2-eyeglasses_g_8592_05_05_23.jpg,https://www.lenskart.com/vincent-chase-vc-e15348-c2-eyeglasses.html,Blue,Medium,137 mm,1700,1700,Vincent Chase,0.0,
206036,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-transparent-gunmetal-blue-full-rim-square-lenskart-air-signia-la-e15303-c2-eyeglasses_g_2445_02_11_23.jpg,https://www.lenskart.com/lenskart-air-la-e15303-c2-eyeglasses.html,Transparent Blue,Medium,134 mm,1700,1700,Lenskart Air,5.0,3
201332,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/grey-silver-brown-full-rim-wayfarer-lenskart-air-signia-la-e13068-c5-eyeglasses_g_7583_24_12_2022.jpg,https://www.lenskart.com/lenskart-air-la-e13068-c5-eyeglasses.html,Grey,Medium,134 mm,1700,1700,Lenskart Air,4.65,168
150599,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/e/lenskart-air-la-e14368-c1-eyeglasses_G_0139.jpg,https://www.lenskart.com/lenskart-air-la-e14368-c1-eyeglasses.html,Grey,Medium,135 mm,1700,1700,Lenskart Air,4.7,64
146615,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/Purple-Silver-Purple-Transparent-Full-Rim-Round-Vincent-Chase-SLEEK-STEEL-VC-E13784-C1-Eyeglasses_vincent-chase-vc-e13784-c1-eyeglasses_g_301709_02_2022.jpg,https://www.lenskart.com/vincent-chase-vc-e13784-c1-eyeglasses.html,Purple,Medium,135 mm,1700,1700,Vincent Chase,4.6,257
146617,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/blue-block-phone---computer-glasses:-gold-pink-full-rim-geometric-vincent-chase-sleek-steel-vc-e13785-c1_vincent-chase-vc-e13785-c1-eyeglasses_g_5965_5july23.jpg,https://www.lenskart.com/vincent-chase-vc-e13785-c1-eyeglasses.html,Gold,Medium,134 mm,1700,1700,Vincent Chase,4.75,174
211314,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13451-m-c1-eyeglasses_img_1196_13_03_2024.jpg,https://www.lenskart.com/vincent-chase-vc-e13451-m-c1-eyeglasses.html,Pink,Medium,137 mm,1700,1700,Vincent Chase,0.0,
215914,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/black-grey-half-rim-rectangle-lenskart-air-essentials-la-e16727-c2-eyeglasses_img_9309_16march2024.jpg,https://www.lenskart.com/lenskart-air-la-e16727-c2-eyeglasses.html,Grey,Medium,135 mm,1700,1700,Lenskart Air,0.0,
136174,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e10235-c7-eyeglasses_g_2375_image_pla.jpg,https://www.lenskart.com/john-jacobs-jj-e10235-c7-eyeglasses.html,Transparent,Medium,135 mm,3500,3500,John Jacobs,4.45,265
201621,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/gold-pink-transparent-full-rim-rectangle-vincent-chase-blend-edit-vc-e14974-c2-eyeglasses_g_3524_10_14_22.jpg,https://www.lenskart.com/vincent-chase-vc-e14974-c2-eyeglasses.html,Pink,Extra Narrow,128 mm,1700,1700,Vincent Chase,4.75,17
201618,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/brown-transparent-silver-full-rim-cat-eye-vincent-chase-blend-edit-vc-e14973-c2-eyeglasses_g_3516_10_14_22.jpg,https://www.lenskart.com/vincent-chase-vc-e14973-c2-eyeglasses.html,Brown,Narrow,132 mm,1700,1700,Vincent Chase,4.75,14
150581,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/Lenskart-Air-LA-E14362-C1-Eyeglasses_J_1894.jpg,https://www.lenskart.com/lenskart-air-la-e14362-c1-eyeglasses.html,Grey,Wide,140 mm,1700,1700,Lenskart Air,4.75,66
137971,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/black-gunmetal-black-full-rim-wayfarer-lenskart-air-fusion-la-e13068---c1-eyeglasses_lenskart-air-la-e13032-c1-eyeglasses_g_2000_05_july23.jpg,https://www.lenskart.com/lenskart-air-la-e13032-c1-eyeglasses.html,Black,Medium,134 mm,1700,1700,Lenskart Air,4.65,168
217142,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/yellow-black-full-rim-rectangle--square-vincent-chase-night-riding-glasses-vc-s16955-c1-sunglasses_csvfile-1710941776640-img_2298.jpg,https://www.lenskart.com/vincent-chase-vc-s16955-c1-sunglasses.html,Black,Wide,142 mm,2000,2000,Vincent Chase,0.0,
215907,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/gunmetal-blue-half-rim-rectangle-lenskart-air-essentials-la-e16724-c1-eyeglasses_img_9256_16march2024.jpg,https://www.lenskart.com/lenskart-air-la-e16724-c1-eyeglasses.html,Blue,Wide,140 mm,1700,1700,Lenskart Air,0.0,
137935,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/Purple-Brown-Full-Rim-Cat-Eye-Vincent-Chase-Classic-Acetate-VC-E13029-C2-Eyeglasses_vincent-chase-vc-e13029-c2-eyeglasses_vincent-chase-vc-e13029-c2-eyeglasses_g_6200_1_10_02_2022.jpg,https://www.lenskart.com/vincent-chase-vc-e13029-c2-eyeglasses.html,Brown,Medium,136 mm,1700,1700,Vincent Chase,4.8,130
146618,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13785-c2-eyeglasses_g_9157.jpg,https://www.lenskart.com/vincent-chase-vc-e13785-c2-eyeglasses.html,Gunmetal,Medium,134 mm,1700,1700,Vincent Chase,4.75,174
151702,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/grey-transparent-black-grey-full-rim-rectangle-lenskart-air-air-classic-la-e14572-c3-eyeglasses_g_4417_6_14_22.jpg,https://www.lenskart.com/lenskart-air-la-e14572-c3-eyeglasses.html,Grey,Medium,137 mm,1700,1700,Lenskart Air,4.75,36
150573,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/Lenskart-Air-LA-E14360-C1-Eyeglasses_J_1838.jpg,https://www.lenskart.com/lenskart-air-la-e14360-c1-eyeglasses.html,Grey,Medium,136 mm,1700,1700,Lenskart Air,4.85,102
216454,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/gunmetal-black-full-rim-round-vincent-chase-sleek-steel-vc-e16786-c2-eyeglasses_img_7884_06_03_2024.jpg,https://www.lenskart.com/vincent-chase-vc-e16786-c2-eyeglasses.html,Gunmetal,Medium,136 mm,1700,1700,Vincent Chase,5.0,1
215906,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/white-transparent-gunmetal-white-half-rim-rectangle-lenskart-air-essentials-la-e16723-c3-eyeglasses_img_9264_16march2024.jpg,https://www.lenskart.com/lenskart-air-la-e16723-c3-eyeglasses.html,White,Medium,136 mm,1700,1700,Lenskart Air,0.0,
150861,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/pink-transparent-gold-pink-full-rim-round-john-jacobs-tr-flex-jj-e14410-c4-eyeglasses_g_7402_04_25_23.jpg,https://www.lenskart.com/john-jacobs-jj-e14410-c4-eyeglasses.html,Pink,Medium,134 mm,3500,3500,John Jacobs,4.65,22
201630,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/brown-transparent-silver-full-rim-geometric-vincent-chase-blend-edit-vc-e14977-c2-eyeglasses_g_3502_10_14_22.jpg,https://www.lenskart.com/vincent-chase-vc-e14977-c2-eyeglasses.html,Brown,Narrow,133 mm,1700,1700,Vincent Chase,4.75,29
146620,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13786-c2-eyeglasses_vincent-chase-vc-e13786-c2-eyeglasses_g_3319.jpg,https://www.lenskart.com/vincent-chase-vc-e13786-c2-eyeglasses.html,Silver,Narrow,132 mm,1700,1700,Vincent Chase,4.8,273
150583,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/Lenskart-Air-LA-E14362-C3-Eyeglasses_J_1887.jpg,https://www.lenskart.com/lenskart-air-la-e14362-c3-eyeglasses.html,Black,Wide,140 mm,1700,1700,Lenskart Air,4.75,66
217143,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/yellow-black-full-rim-rectangle--square-vincent-chase-night-riding-glasses-vc-s16956-c1-sunglasses_csvfile-1710941920339-img_2290.jpg,https://www.lenskart.com/vincent-chase-vc-s16956-c1-sunglasses.html,Black,Wide,142 mm,2000,2000,Vincent Chase,0.0,
215911,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/silver-pink-half-rim-cat-eye-lenskart-air-essentials-la-e16726-c1-eyeglasses_img_9228_16march2024.jpg,https://www.lenskart.com/lenskart-air-la-e16726-c1-eyeglasses.html,Pink,Narrow,133 mm,1700,1700,Lenskart Air,0.0,
211284,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e16146-c4-eyeglasses_img_0196_26_10_2023.jpg,https://www.lenskart.com/john-jacobs-jj-e16146-c4-eyeglasses.html,Black,Wide,139 mm,3500,3500,John Jacobs,0.0,
150413,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/pink-purple-rimless-rectangle-vincent-chase-sleek-steel-vc-e14324-c3-eyeglasses_g_795528_02_2022.jpg,https://www.lenskart.com/vincent-chase-vc-e14324-c3-eyeglasses.html,Pink,Medium,136 mm,1700,1700,Vincent Chase,4.2,47
146616,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13784-c2-eyeglasses_vincent-chase-vc-e13784-c2-eyeglasses_g_3010.jpg,https://www.lenskart.com/vincent-chase-vc-e13784-c2-eyeglasses.html,Black,Medium,135 mm,1700,1700,Vincent Chase,4.6,257
204186,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-full-rim-rectangle-lenskart-air-classic-la-e15019-c3-eyeglasses_g_8694_09_09_2022.jpg,https://www.lenskart.com/lenskart-air-la-e15019-c3-eyeglasses.html,Transparent,Medium,137 mm,1700,1700,Lenskart Air,4.65,43
146653,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/Matte-Black-Full-Rim-Rectangle-Lenskart-Air-Flex-LA-E13776-C1-Eyeglasses_lenskart-air-la-e13776-c1-eyeglasses_g_5348_107_02_2022.jpg,https://www.lenskart.com/lenskar-air-la-e13776-c1-eyeglasses.html,Black,Medium,135 mm,1700,1700,Lenskart Air,4.65,107
216395,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/blue-full-rim-rectangle-vincent-chase-sleek-steel-vc-e16787-c3-eyeglasses_img_7854_06_03_2024.jpg,https://www.lenskart.com/vincent-chase-vc-e16787-c3-eyeglasses.html,Blue,Medium,136 mm,1700,1700,Vincent Chase,0.0,
213363,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/copper-black-full-rim-square-lenskart-air-fusion-la-e16568-c3-eyeglasses_img_8791_07_03_2024.jpg,https://www.lenskart.com/lenskart-air-la-e16568-c3-eyeglasses.html,Black,Medium,134 mm,1700,1700,Lenskart Air,0.0,
131410,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e11675-c1-eyeglasses_g_1123_2.jpg,https://www.lenskart.com/black-golden-full-rim-hexagon-small-size-50-john-jacobs-supreme-steel-jj-e11675-c1-eyeglasses.html,Black,Medium,135 mm,5000,5000,John Jacobs,4.7,212
151049,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/Vincent-Chase-VC-S14457-C3-Sunglasses_G_7068.jpg,https://www.lenskart.com/vincent-chase-vc-s14457-c3-sunglasses.html,Black,Wide,142 mm,2000,2000,Vincent Chase,4.9,10
146619,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e13786-c1-eyeglasses_vincent-chase-vc-e13786-c1-eyeglasses_g_3326.jpg,https://www.lenskart.com/vincent-chase-vc-e13786-c1-eyeglasses.html,Gold,Narrow,132 mm,1700,1700,Vincent Chase,4.8,273
152984,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/black-full-rim-rectangle-lenskart-air-classic-la-e14736-c1-eyeglasses_g_4667_01_08_2022.jpg,https://www.lenskart.com/lenskart-air-la-e14736-c1-eyeglasses.html,Black,Extra Wide,142 mm,1700,1700,Lenskart Air,4.65,15
146850,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-gold-full-rim-rectangle-lenskart-air-signia-la-e12709-c2-eyeglasses_csvfile-1652945022363-g_4083.jpg,https://www.lenskart.com/lenskar-air-la-e12709-c2-eyeglasses.html,Transparent,Wide,140 mm,1700,1700,Lenskart Air,4.75,96
217141,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/yellow-black-full-rim-rectangle--square-vincent-chase-night-riding-glasses-vc-s16954-c1-sunglasses_csvfile-1710941491951-img_2309.jpg,https://www.lenskart.com/vincent-chase-vc-s16954-c1-sunglasses.html,Black,Wide,142 mm,2000,2000,Vincent Chase,0.0,
215910,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/gold-grey-half-rim-square-lenskart-air-essentials-la-e16725-c2-eyeglasses_img_9282_16march2024.jpg,https://www.lenskart.com/lenskart-air-la-e16725-c2-eyeglasses.html,Grey,Narrow,132 mm,1700,1700,Lenskart Air,0.0,
